order_id,pizza_name_id,quantity,pizza_size_id,order_date_id,order_time,cust_id,restaurant_id,per_pizza_price
13100,big_meat_s,3,size3,13100,12:53:47,486,res15,36
13100,hawaiian_m,1,size2,13100,12:53:47,486,res15,13.25
13101,ckn_alfredo_m,1,size2,13101,12:55:36,271,res11,16.75
13101,five_cheese_l,1,size1,13101,12:55:36,271,res11,18.5
13101,hawaiian_s,1,size3,13101,12:55:36,271,res11,10.5
13101,mexicana_l,1,size1,13101,12:55:36,271,res11,20.25
13102,peppr_salami_l,1,size1,13102,12:56:53,196,res12,20.75
13103,southw_ckn_m,1,size2,13103,13:04:13,366,res13,16.75
13103,spinach_fet_m,1,size2,13103,13:04:13,366,res13,16
13103,spinach_supr_s,1,size3,13103,13:04:13,366,res13,12.5
13103,veggie_veg_l,1,size1,13103,13:04:13,366,res13,20.25
13104,ital_veggie_l,1,size1,13104,13:22:22,289,res12,21
13105,cali_ckn_m,1,size2,13105,13:24:26,390,res17,16.75
13106,big_meat_s,1,size3,13106,13:29:19,119,res1,12
13106,five_cheese_l,1,size1,13106,13:29:19,119,res1,18.5
13106,southw_ckn_l,1,size1,13106,13:29:19,119,res1,20.75
13107,ckn_pesto_m,1,size2,13107,13:33:40,389,res15,16.75
13108,big_meat_s,1,size3,13108,14:09:10,102,res7,12
13108,ital_veggie_s,1,size3,13108,14:09:10,102,res7,12.75
13109,hawaiian_l,1,size1,13109,14:34:33,409,res16,16.5
13109,prsc_argla_m,1,size2,13109,14:34:33,409,res16,16.5
13109,spicy_ital_l,1,size1,13109,14:34:33,409,res16,20.75
13110,cali_ckn_m,1,size2,13110,14:39:40,232,res9,16.75
13111,pepperoni_l,1,size1,13111,14:43:27,175,res8,15.25
13111,sicilian_l,1,size1,13111,14:43:27,175,res8,20.25
13112,calabrese_m,1,size2,13112,14:53:42,411,res16,16.25
13113,cali_ckn_s,1,size3,13113,15:19:52,189,res10,12.75
13113,five_cheese_l,1,size1,13113,15:19:52,189,res10,18.5
13113,pepperoni_l,1,size1,13113,15:19:52,189,res10,15.25
13113,spicy_ital_l,1,size1,13113,15:19:52,189,res10,20.75
13114,mediterraneo_s,1,size3,13114,15:21:56,160,res11,12
13114,peppr_salami_m,1,size2,13114,15:21:56,160,res11,16.5
13115,pepperoni_m,1,size2,13115,15:23:54,284,res11,12.5
13115,veggie_veg_m,1,size2,13115,15:23:54,284,res11,16
13116,cali_ckn_s,1,size3,13116,15:27:17,331,res12,12.75
13116,southw_ckn_l,1,size1,13116,15:27:17,331,res12,20.75
13117,napolitana_m,1,size2,13117,15:46:34,44,res7,16
13117,pepperoni_l,1,size1,13117,15:46:34,44,res7,15.25
13118,pep_msh_pep_m,1,size2,13118,17:13:21,50,res1,14.5
13119,mexicana_l,1,size1,13119,17:24:27,105,res7,20.25
13119,spicy_ital_l,1,size1,13119,17:24:27,105,res7,20.75
13120,bbq_ckn_m,1,size2,13120,17:35:12,490,res16,16.75
13120,napolitana_m,1,size2,13120,17:35:12,490,res16,16
13121,cali_ckn_l,1,size1,13121,17:41:08,500,res15,20.75
13121,five_cheese_l,1,size1,13121,17:41:08,500,res15,18.5
13121,napolitana_m,1,size2,13121,17:41:08,500,res15,16
13121,spicy_ital_l,1,size1,13121,17:41:08,500,res15,20.75
13122,hawaiian_m,1,size2,13122,17:56:39,419,res15,13.25
13122,mexicana_m,1,size2,13122,17:56:39,419,res15,16
13122,pepperoni_s,1,size3,13122,17:56:39,419,res15,9.75
13122,southw_ckn_l,1,size1,13122,17:56:39,419,res15,20.75
13123,peppr_salami_l,1,size1,13123,18:15:45,37,res1,20.75
13123,southw_ckn_l,1,size1,13123,18:15:45,37,res1,20.75
13123,southw_ckn_m,1,size2,13123,18:15:45,37,res1,16.75
13123,veggie_veg_l,1,size1,13123,18:15:45,37,res1,20.25
13124,cali_ckn_l,1,size1,13124,18:19:36,53,res3,20.75
13125,green_garden_m,1,size2,13125,18:20:59,23,res2,16
13125,ital_supr_m,1,size2,13125,18:20:59,23,res2,16.5
13126,soppressata_l,1,size1,13126,18:39:27,80,res3,20.75
13127,classic_dlx_s,1,size3,13127,18:42:24,406,res14,12
13127,hawaiian_s,1,size3,13127,18:42:24,406,res14,10.5
13128,brie_carre_s,1,size3,13128,18:58:09,111,res4,23.65
13128,five_cheese_l,1,size1,13128,18:58:09,111,res4,18.5
13129,ital_cpcllo_m,1,size2,13129,18:58:19,290,res9,16
13129,spinach_supr_m,1,size2,13129,18:58:19,290,res9,16.5
13130,pepperoni_m,1,size2,13130,18:59:58,272,res9,12.5
13131,prsc_argla_l,1,size1,13131,19:03:39,338,res10,20.75
13131,sicilian_s,1,size3,13131,19:03:39,338,res10,12.25
13131,southw_ckn_s,1,size3,13131,19:03:39,338,res10,12.75
13132,bbq_ckn_l,1,size1,13132,19:06:36,225,res9,20.75
13132,ital_supr_m,1,size2,13132,19:06:36,225,res9,16.5
13133,southw_ckn_l,1,size1,13133,19:12:39,6,res1,20.75
13134,big_meat_s,1,size3,13134,19:39:03,94,res5,12
13134,ckn_pesto_l,1,size1,13134,19:39:03,94,res5,20.75
13134,mediterraneo_s,1,size3,13134,19:39:03,94,res5,12
13134,prsc_argla_m,1,size2,13134,19:39:03,94,res5,16.5
13135,five_cheese_l,1,size1,13135,19:49:28,412,res14,18.5
13135,ital_supr_l,1,size1,13135,19:49:28,412,res14,20.75
13135,spinach_supr_s,1,size3,13135,19:49:28,412,res14,12.5
13136,bbq_ckn_l,1,size1,13136,19:49:29,278,res12,20.75
13136,five_cheese_l,1,size1,13136,19:49:29,278,res12,18.5
13137,five_cheese_l,1,size1,13137,19:54:59,307,res10,18.5
13137,mediterraneo_l,1,size1,13137,19:54:59,307,res10,20.25
13137,pepperoni_m,2,size2,13137,19:54:59,307,res10,25
13138,mediterraneo_s,1,size3,13138,19:58:50,341,res11,12
13139,four_cheese_m,1,size2,13139,20:00:17,11,res2,14.75
13139,thai_ckn_l,1,size1,13139,20:00:17,11,res2,20.75
13140,spinach_fet_s,1,size3,13140,20:05:09,197,res10,12
13141,ckn_pesto_m,1,size2,13141,20:26:16,478,res16,16.75
13141,five_cheese_l,1,size1,13141,20:26:16,478,res16,18.5
13142,calabrese_m,1,size2,13142,20:55:08,274,res11,16.25
13142,spicy_ital_s,1,size3,13142,20:55:08,274,res11,12.5
13142,thai_ckn_s,1,size3,13142,20:55:08,274,res11,12.75
13142,the_greek_l,1,size1,13142,20:55:08,274,res11,20.5
13143,classic_dlx_m,1,size2,13143,21:01:27,469,res13,16
13143,mexicana_m,1,size2,13143,21:01:27,469,res13,16
13143,napolitana_m,1,size2,13143,21:01:27,469,res13,16
13144,pep_msh_pep_s,1,size3,13144,21:17:54,199,res12,11
13144,the_greek_xl,1,size4,13144,21:17:54,199,res12,25.5
13145,bbq_ckn_l,1,size1,13145,21:22:06,56,res6,20.75
13145,veggie_veg_l,1,size1,13145,21:22:06,56,res6,20.25
13146,hawaiian_s,1,size3,13146,21:27:01,298,res10,10.5
13146,pep_msh_pep_m,1,size2,13146,21:27:01,298,res10,14.5
13146,pepperoni_m,1,size2,13146,21:27:01,298,res10,12.5
13146,veggie_veg_l,1,size1,13146,21:27:01,298,res10,20.25
13147,sicilian_m,1,size2,13147,21:34:29,450,res14,16.25
13148,napolitana_l,1,size1,13148,21:53:15,460,res14,20.5
13149,calabrese_m,1,size2,13149,21:54:14,361,res15,16.25
13149,cali_ckn_l,1,size1,13149,21:54:14,361,res15,20.75
13149,prsc_argla_m,1,size2,13149,21:54:14,361,res15,16.5
13150,the_greek_xl,1,size4,13150,22:11:05,113,res6,25.5
13151,big_meat_s,1,size3,13151,22:20:35,434,res13,12
13151,cali_ckn_m,1,size2,13151,22:20:35,434,res13,16.75
13151,ital_cpcllo_m,1,size2,13151,22:20:35,434,res13,16
13151,ital_supr_m,1,size2,13151,22:20:35,434,res13,16.5
13152,cali_ckn_s,1,size3,13152,22:21:34,213,res12,12.75
13152,thai_ckn_l,1,size1,13152,22:21:34,213,res12,20.75
13153,bbq_ckn_l,1,size1,13153,22:23:54,40,res2,20.75
13153,classic_dlx_m,1,size2,13153,22:23:54,40,res2,16
13153,classic_dlx_s,1,size3,13153,22:23:54,40,res2,12
13153,spicy_ital_s,1,size3,13153,22:23:54,40,res2,12.5
13154,peppr_salami_s,1,size3,13154,22:56:16,93,res2,12.5
13154,sicilian_m,1,size2,13154,22:56:16,93,res2,16.25
13155,ital_supr_m,1,size2,13155,12:31:51,481,res15,16.5
13155,pep_msh_pep_s,1,size3,13155,12:31:51,481,res15,11
13155,southw_ckn_l,1,size1,13155,12:31:51,481,res15,20.75
13155,spin_pesto_m,1,size2,13155,12:31:51,481,res15,16.5
13156,big_meat_s,1,size3,13156,12:34:12,225,res11,12
13156,calabrese_m,1,size2,13156,12:34:12,225,res11,16.25
13156,ckn_pesto_s,2,size3,13156,12:34:12,225,res11,25.5
13156,classic_dlx_l,1,size1,13156,12:34:12,225,res11,20.5
13156,five_cheese_l,1,size1,13156,12:34:12,225,res11,18.5
13156,hawaiian_l,1,size1,13156,12:34:12,225,res11,16.5
13156,napolitana_m,1,size2,13156,12:34:12,225,res11,16
13156,prsc_argla_l,2,size1,13156,12:34:12,225,res11,41.5
13156,sicilian_l,1,size1,13156,12:34:12,225,res11,20.25
13156,southw_ckn_l,1,size1,13156,12:34:12,225,res11,20.75
13156,spicy_ital_l,1,size1,13156,12:34:12,225,res11,20.75
13156,spin_pesto_s,1,size3,13156,12:34:12,225,res11,12.5
13157,cali_ckn_s,1,size3,13157,12:59:01,46,res7,12.75
13157,ckn_alfredo_l,1,size1,13157,12:59:01,46,res7,20.75
13157,ckn_pesto_l,1,size1,13157,12:59:01,46,res7,20.75
13157,five_cheese_l,1,size1,13157,12:59:01,46,res7,18.5
13158,ckn_alfredo_l,1,size1,13158,13:13:06,320,res10,20.75
13158,ckn_alfredo_m,1,size2,13158,13:13:06,320,res10,16.75
13158,hawaiian_l,1,size1,13158,13:13:06,320,res10,16.5
13158,ital_supr_m,1,size2,13158,13:13:06,320,res10,16.5
13158,pepperoni_l,1,size1,13158,13:13:06,320,res10,15.25
13158,spinach_supr_s,1,size3,13158,13:13:06,320,res10,12.5
13158,veggie_veg_m,1,size2,13158,13:13:06,320,res10,16
13159,spinach_supr_s,1,size3,13159,13:31:00,188,res8,12.5
13160,ckn_alfredo_m,1,size2,13160,13:52:11,318,res8,16.75
13161,ckn_pesto_m,1,size2,13161,14:05:52,491,res14,16.75
13161,southw_ckn_s,1,size3,13161,14:05:52,491,res14,12.75
13162,spicy_ital_m,1,size2,13162,14:11:17,116,res3,16.5
13163,napolitana_s,1,size3,13163,14:44:07,244,res11,12
13164,napolitana_s,1,size3,13164,14:56:46,381,res15,12
13165,the_greek_xl,1,size4,13165,15:26:20,216,res11,25.5
13166,spicy_ital_s,1,size3,13166,15:34:35,23,res2,12.5
13167,thai_ckn_l,1,size1,13167,15:53:58,69,res7,20.75
13168,cali_ckn_s,1,size3,13168,15:59:26,125,res10,12.75
13169,ckn_alfredo_m,1,size2,13169,16:03:22,175,res11,16.75
13169,ital_cpcllo_s,1,size3,13169,16:03:22,175,res11,12
13170,napolitana_s,1,size3,13170,16:12:47,414,res17,12
13170,sicilian_l,1,size1,13170,16:12:47,414,res17,20.25
13170,spicy_ital_l,1,size1,13170,16:12:47,414,res17,20.75
13171,hawaiian_l,1,size1,13171,16:20:23,390,res13,16.5
13171,mexicana_l,1,size1,13171,16:20:23,390,res13,20.25
13171,veggie_veg_m,1,size2,13171,16:20:23,390,res13,16
13172,bbq_ckn_l,1,size1,13172,16:28:47,347,res9,20.75
13172,ital_cpcllo_l,1,size1,13172,16:28:47,347,res9,20.5
13172,southw_ckn_l,1,size1,13172,16:28:47,347,res9,20.75
13172,spin_pesto_l,1,size1,13172,16:28:47,347,res9,20.75
13173,hawaiian_l,1,size1,13173,16:31:04,343,res11,16.5
13174,big_meat_s,1,size3,13174,16:31:59,124,res9,12
13174,cali_ckn_l,1,size1,13174,16:31:59,124,res9,20.75
13174,classic_dlx_s,1,size3,13174,16:31:59,124,res9,12
13174,ital_veggie_m,1,size2,13174,16:31:59,124,res9,16.75
13175,mexicana_m,1,size2,13175,16:32:51,414,res14,16
13175,pepperoni_l,1,size1,13175,16:32:51,414,res14,15.25
13175,veggie_veg_m,1,size2,13175,16:32:51,414,res14,16
13176,big_meat_s,1,size3,13176,16:36:23,50,res6,12
13176,mediterraneo_l,1,size1,13176,16:36:23,50,res6,20.25
13176,pepperoni_m,1,size2,13176,16:36:23,50,res6,12.5
13177,cali_ckn_s,1,size3,13177,16:50:52,62,res5,12.75
13178,classic_dlx_l,1,size1,13178,16:56:47,385,res17,20.5
13178,ital_supr_s,1,size3,13178,16:56:47,385,res17,12.5
13178,southw_ckn_s,1,size3,13178,16:56:47,385,res17,12.75
13179,cali_ckn_l,1,size1,13179,17:06:41,44,res2,20.75
13179,ital_supr_m,1,size2,13179,17:06:41,44,res2,16.5
13179,pepperoni_s,1,size3,13179,17:06:41,44,res2,9.75
13179,sicilian_s,1,size3,13179,17:06:41,44,res2,12.25
13180,cali_ckn_m,1,size2,13180,17:09:17,60,res5,16.75
13180,pepperoni_s,1,size3,13180,17:09:17,60,res5,9.75
13180,sicilian_s,1,size3,13180,17:09:17,60,res5,12.25
13181,bbq_ckn_m,1,size2,13181,17:16:41,369,res17,16.75
13181,classic_dlx_l,1,size1,13181,17:16:41,369,res17,20.5
13181,spicy_ital_s,1,size3,13181,17:16:41,369,res17,12.5
13182,sicilian_m,1,size2,13182,17:23:13,2,res7,16.25
13182,the_greek_xl,1,size4,13182,17:23:13,2,res7,25.5
13183,bbq_ckn_m,1,size2,13183,17:42:19,126,res12,16.75
13183,cali_ckn_l,1,size1,13183,17:42:19,126,res12,20.75
13183,four_cheese_l,1,size1,13183,17:42:19,126,res12,17.95
13183,pepperoni_l,1,size1,13183,17:42:19,126,res12,15.25
13184,mediterraneo_s,1,size3,13184,17:54:12,198,res10,12
13185,ckn_alfredo_m,1,size2,13185,17:55:42,29,res5,16.75
13185,thai_ckn_s,1,size3,13185,17:55:42,29,res5,12.75
13186,green_garden_m,1,size2,13186,18:00:06,19,res3,16
13186,prsc_argla_m,1,size2,13186,18:00:06,19,res3,16.5
13187,ital_supr_l,1,size1,13187,18:01:08,23,res5,20.75
13188,hawaiian_s,1,size3,13188,18:07:29,210,res12,10.5
13188,peppr_salami_l,1,size1,13188,18:07:29,210,res12,20.75
13189,spin_pesto_m,1,size2,13189,18:16:09,183,res9,16.5
13190,big_meat_s,1,size3,13190,18:19:27,309,res9,12
13190,five_cheese_l,1,size1,13190,18:19:27,309,res9,18.5
13190,spinach_supr_s,1,size3,13190,18:19:27,309,res9,12.5
13191,pep_msh_pep_s,1,size3,13191,18:22:38,10,res3,11
13192,classic_dlx_m,1,size2,13192,18:24:32,369,res14,16
13192,hawaiian_s,1,size3,13192,18:24:32,369,res14,10.5
13192,sicilian_l,1,size1,13192,18:24:32,369,res14,20.25
13192,sicilian_s,1,size3,13192,18:24:32,369,res14,12.25
13193,classic_dlx_m,1,size2,13193,18:41:37,408,res16,16
13193,spicy_ital_s,1,size3,13193,18:41:37,408,res16,12.5
13193,spinach_supr_s,1,size3,13193,18:41:37,408,res16,12.5
13193,thai_ckn_m,1,size2,13193,18:41:37,408,res16,16.75
13194,prsc_argla_m,1,size2,13194,18:47:05,90,res2,16.5
13194,spin_pesto_s,1,size3,13194,18:47:05,90,res2,12.5
13195,cali_ckn_m,1,size2,13195,18:50:52,434,res14,16.75
13195,ital_cpcllo_l,1,size1,13195,18:50:52,434,res14,20.5
13195,pep_msh_pep_l,1,size1,13195,18:50:52,434,res14,17.5
13196,spinach_fet_s,1,size3,13196,18:57:09,333,res8,12
13197,prsc_argla_l,1,size1,13197,19:18:48,159,res9,20.75
13197,the_greek_l,1,size1,13197,19:18:48,159,res9,20.5
13198,classic_dlx_l,1,size1,13198,19:29:59,327,res9,20.5
13198,spin_pesto_m,1,size2,13198,19:29:59,327,res9,16.5
13199,cali_ckn_s,1,size3,13199,19:40:25,132,res12,12.75
13199,napolitana_m,1,size2,13199,19:40:25,132,res12,16
13200,four_cheese_m,1,size2,13200,19:43:09,11,res2,14.75
13201,peppr_salami_l,1,size1,13201,19:46:14,389,res14,20.75
13201,peppr_salami_s,1,size3,13201,19:46:14,389,res14,12.5
13202,ckn_alfredo_l,1,size1,13202,19:46:16,448,res16,20.75
13202,southw_ckn_s,1,size3,13202,19:46:16,448,res16,12.75
13203,four_cheese_l,1,size1,13203,19:53:52,239,res11,17.95
13203,thai_ckn_m,1,size2,13203,19:53:52,239,res11,16.75
13204,cali_ckn_l,1,size1,13204,19:55:18,387,res13,20.75
13204,ital_cpcllo_l,1,size1,13204,19:55:18,387,res13,20.5
13205,big_meat_s,1,size3,13205,20:11:37,38,res5,12
13205,five_cheese_l,1,size1,13205,20:11:37,38,res5,18.5
13205,hawaiian_s,1,size3,13205,20:11:37,38,res5,10.5
13206,spinach_fet_s,1,size3,13206,20:13:38,354,res10,12
13207,ckn_pesto_l,1,size1,13207,20:21:05,248,res9,20.75
13207,mexicana_m,1,size2,13207,20:21:05,248,res9,16
13208,spin_pesto_m,1,size2,13208,20:45:11,17,res7,16.5
13209,cali_ckn_l,1,size1,13209,20:54:37,129,res8,20.75
13209,ital_veggie_s,1,size3,13209,20:54:37,129,res8,12.75
13209,southw_ckn_m,1,size2,13209,20:54:37,129,res8,16.75
13210,classic_dlx_s,1,size3,13210,21:07:30,152,res8,12
13211,mexicana_m,1,size2,13211,21:11:16,413,res17,16
13211,sicilian_l,1,size1,13211,21:11:16,413,res17,20.25
13211,soppressata_l,1,size1,13211,21:11:16,413,res17,20.75
13212,five_cheese_l,1,size1,13212,21:22:11,185,res10,18.5
13212,hawaiian_l,1,size1,13212,21:22:11,185,res10,16.5
13213,pep_msh_pep_s,1,size3,13213,21:24:20,465,res14,11
13214,classic_dlx_l,1,size1,13214,21:30:47,85,res2,20.5
13214,spin_pesto_l,1,size1,13214,21:30:47,85,res2,20.75
13215,big_meat_s,1,size3,13215,21:31:59,454,res17,12
13215,napolitana_l,1,size1,13215,21:31:59,454,res17,20.5
13215,spinach_fet_s,1,size3,13215,21:31:59,454,res17,12
13216,sicilian_m,1,size2,13216,21:37:48,500,res15,16.25
13216,spinach_supr_l,1,size1,13216,21:37:48,500,res15,20.75
13217,cali_ckn_m,1,size2,13217,21:38:38,457,res14,16.75
13217,ital_supr_l,1,size1,13217,21:38:38,457,res14,20.75
13218,peppr_salami_l,1,size1,13218,22:02:03,129,res11,20.75
13219,hawaiian_l,1,size1,13219,22:02:27,181,res8,16.5
13219,pep_msh_pep_s,1,size3,13219,22:02:27,181,res8,11
13220,hawaiian_s,1,size3,13220,22:09:31,189,res10,10.5
13220,ital_supr_m,1,size2,13220,22:09:31,189,res10,16.5
13220,pep_msh_pep_s,1,size3,13220,22:09:31,189,res10,11
13220,spinach_supr_m,1,size2,13220,22:09:31,189,res10,16.5
13221,bbq_ckn_s,1,size3,13221,22:19:02,364,res17,12.75
13221,hawaiian_s,1,size3,13221,22:19:02,364,res17,10.5
13221,mexicana_l,1,size1,13221,22:19:02,364,res17,20.25
13222,ital_supr_m,1,size2,13222,22:29:57,454,res13,16.5
13222,spinach_fet_l,1,size1,13222,22:29:57,454,res13,20.25
13223,bbq_ckn_s,1,size3,13223,22:33:36,94,res5,12.75
13223,classic_dlx_m,1,size2,13223,22:33:36,94,res5,16
13223,pep_msh_pep_l,1,size1,13223,22:33:36,94,res5,17.5
13223,prsc_argla_s,1,size3,13223,22:33:36,94,res5,12.5
13224,bbq_ckn_m,1,size2,13224,11:54:21,300,res11,16.75
13224,napolitana_s,1,size3,13224,11:54:21,300,res11,12
13224,spicy_ital_s,1,size3,13224,11:54:21,300,res11,12.5
13225,bbq_ckn_m,1,size2,13225,12:05:33,302,res12,16.75
13225,four_cheese_m,1,size2,13225,12:05:33,302,res12,14.75
13226,sicilian_m,1,size2,13226,12:22:14,198,res8,16.25
13226,veggie_veg_l,1,size1,13226,12:22:14,198,res8,20.25
13227,classic_dlx_m,1,size2,13227,12:46:34,273,res9,16
13227,prsc_argla_l,1,size1,13227,12:46:34,273,res9,20.75
13228,big_meat_s,1,size3,13228,12:53:09,180,res9,12
13228,classic_dlx_m,1,size2,13228,12:53:09,180,res9,16
13228,hawaiian_m,1,size2,13228,12:53:09,180,res9,13.25
13228,ital_cpcllo_l,1,size1,13228,12:53:09,180,res9,20.5
13228,pepperoni_l,1,size1,13228,12:53:09,180,res9,15.25
13229,green_garden_s,1,size3,13229,13:05:52,382,res17,12
13230,hawaiian_l,1,size1,13230,13:14:54,501,res16,16.5
13230,thai_ckn_l,1,size1,13230,13:14:54,501,res16,20.75
13231,the_greek_xl,1,size4,13231,13:33:00,340,res12,25.5
13232,napolitana_s,1,size3,13232,13:43:22,117,res6,12
13233,classic_dlx_s,1,size3,13233,13:53:57,225,res12,12
13234,ital_supr_l,1,size1,13234,14:09:08,33,res1,20.75
13234,ital_supr_s,1,size3,13234,14:09:08,33,res1,12.5
13234,soppressata_s,1,size3,13234,14:09:08,33,res1,12.5
13235,bbq_ckn_s,1,size3,13235,14:12:12,457,res16,12.75
13235,calabrese_m,1,size2,13235,14:12:12,457,res16,16.25
13235,cali_ckn_l,1,size1,13235,14:12:12,457,res16,20.75
13235,cali_ckn_m,1,size2,13235,14:12:12,457,res16,16.75
13235,four_cheese_l,1,size1,13235,14:12:12,457,res16,17.95
13235,ital_cpcllo_s,1,size3,13235,14:12:12,457,res16,12
13235,ital_veggie_m,1,size2,13235,14:12:12,457,res16,16.75
13235,pep_msh_pep_s,1,size3,13235,14:12:12,457,res16,11
13235,sicilian_s,1,size3,13235,14:12:12,457,res16,12.25
13235,southw_ckn_m,1,size2,13235,14:12:12,457,res16,16.75
13235,spinach_supr_s,1,size3,13235,14:12:12,457,res16,12.5
13235,thai_ckn_l,1,size1,13235,14:12:12,457,res16,20.75
13236,bbq_ckn_s,1,size3,13236,14:25:05,357,res9,12.75
13236,cali_ckn_l,1,size1,13236,14:25:05,357,res9,20.75
13237,ital_cpcllo_m,1,size2,13237,14:37:21,91,res6,16
13238,spin_pesto_s,1,size3,13238,14:43:14,179,res11,12.5
13239,ital_veggie_s,1,size3,13239,14:46:34,410,res17,12.75
13240,calabrese_m,1,size2,13240,15:05:17,249,res12,16.25
13240,ckn_alfredo_m,1,size2,13240,15:05:17,249,res12,16.75
13240,pepperoni_s,1,size3,13240,15:05:17,249,res12,9.75
13240,southw_ckn_s,1,size3,13240,15:05:17,249,res12,12.75
13241,four_cheese_l,1,size1,13241,15:13:32,454,res14,17.95
13241,green_garden_s,1,size3,13241,15:13:32,454,res14,12
13241,pepperoni_m,1,size2,13241,15:13:32,454,res14,12.5
13241,peppr_salami_l,1,size1,13241,15:13:32,454,res14,20.75
13242,hawaiian_m,1,size2,13242,15:31:14,59,res5,13.25
13242,peppr_salami_s,1,size3,13242,15:31:14,59,res5,12.5
13243,bbq_ckn_s,1,size3,13243,15:42:48,55,res5,12.75
13243,spinach_fet_s,1,size3,13243,15:42:48,55,res5,12
13244,spicy_ital_m,1,size2,13244,16:18:19,278,res9,16.5
13245,brie_carre_s,1,size3,13245,16:20:13,333,res8,23.65
13245,cali_ckn_l,1,size1,13245,16:20:13,333,res8,20.75
13245,classic_dlx_l,1,size1,13245,16:20:13,333,res8,20.5
13246,spinach_supr_s,1,size3,13246,16:22:07,229,res11,12.5
13247,cali_ckn_l,1,size1,13247,16:24:31,120,res3,20.75
13247,four_cheese_l,1,size1,13247,16:24:31,120,res3,17.95
13248,big_meat_s,1,size3,13248,16:29:46,472,res16,12
13248,ital_cpcllo_m,1,size2,13248,16:29:46,472,res16,16
13249,ital_supr_m,1,size2,13249,16:34:53,130,res8,16.5
13250,five_cheese_l,1,size1,13250,16:44:50,486,res13,18.5
13250,peppr_salami_l,1,size1,13250,16:44:50,486,res13,20.75
13251,classic_dlx_l,1,size1,13251,16:51:30,265,res11,20.5
13251,ital_cpcllo_l,1,size1,13251,16:51:30,265,res11,20.5
13251,ital_veggie_l,1,size1,13251,16:51:30,265,res11,21
13251,southw_ckn_m,1,size2,13251,16:51:30,265,res11,16.75
13252,pepperoni_m,1,size2,13252,17:04:33,21,res5,12.5
13253,thai_ckn_l,1,size1,13253,17:42:08,142,res9,20.75
13254,pepperoni_m,1,size2,13254,17:49:48,271,res12,12.5
13254,spicy_ital_l,1,size1,13254,17:49:48,271,res12,20.75
13255,green_garden_m,1,size2,13255,17:50:37,78,res5,16
13255,mediterraneo_m,1,size2,13255,17:50:37,78,res5,16
13255,pep_msh_pep_s,1,size3,13255,17:50:37,78,res5,11
13256,green_garden_m,1,size2,13256,17:56:31,45,res3,16
13256,ital_supr_m,1,size2,13256,17:56:31,45,res3,16.5
13257,prsc_argla_m,1,size2,13257,18:00:14,306,res12,16.5
13258,calabrese_l,1,size1,13258,18:01:17,105,res4,20.25
13258,pepperoni_l,1,size1,13258,18:01:17,105,res4,15.25
13259,veggie_veg_m,1,size2,13259,18:13:52,277,res11,16
13260,pep_msh_pep_s,1,size3,13260,18:14:33,152,res12,11
13260,peppr_salami_m,1,size2,13260,18:14:33,152,res12,16.5
13261,green_garden_m,1,size2,13261,18:31:36,423,res16,16
13261,mediterraneo_l,1,size1,13261,18:31:36,423,res16,20.25
13262,calabrese_m,2,size2,13262,19:07:28,327,res8,32.5
13262,five_cheese_l,1,size1,13262,19:07:28,327,res8,18.5
13262,veggie_veg_m,1,size2,13262,19:07:28,327,res8,16
13263,sicilian_m,1,size2,13263,19:08:09,253,res9,16.25
13264,brie_carre_s,1,size3,13264,19:11:01,334,res9,23.65
13264,five_cheese_l,1,size1,13264,19:11:01,334,res9,18.5
13264,prsc_argla_m,1,size2,13264,19:11:01,334,res9,16.5
13265,napolitana_s,1,size3,13265,19:31:39,113,res3,12
13265,prsc_argla_s,1,size3,13265,19:31:39,113,res3,12.5
13265,southw_ckn_l,1,size1,13265,19:31:39,113,res3,20.75
13266,pepperoni_s,1,size3,13266,19:33:00,350,res11,9.75
13267,pepperoni_m,1,size2,13267,20:10:12,137,res8,12.5
13268,green_garden_s,1,size3,13268,20:28:41,27,res1,12
13268,ital_supr_m,1,size2,13268,20:28:41,27,res1,16.5
13268,pepperoni_s,1,size3,13268,20:28:41,27,res1,9.75
13268,prsc_argla_s,1,size3,13268,20:28:41,27,res1,12.5
13269,classic_dlx_s,1,size3,13269,20:50:21,190,res10,12
13269,ital_cpcllo_m,1,size2,13269,20:50:21,190,res10,16
13269,peppr_salami_m,1,size2,13269,20:50:21,190,res10,16.5
13269,prsc_argla_s,1,size3,13269,20:50:21,190,res10,12.5
13270,bbq_ckn_m,1,size2,13270,20:59:43,108,res2,16.75
13270,ital_veggie_m,1,size2,13270,20:59:43,108,res2,16.75
13270,spicy_ital_l,1,size1,13270,20:59:43,108,res2,20.75
13270,thai_ckn_l,1,size1,13270,20:59:43,108,res2,20.75
13271,ckn_alfredo_m,1,size2,13271,21:00:22,91,res5,16.75
13271,four_cheese_m,1,size2,13271,21:00:22,91,res5,14.75
13271,green_garden_s,1,size3,13271,21:00:22,91,res5,12
13271,prsc_argla_s,1,size3,13271,21:00:22,91,res5,12.5
13272,big_meat_s,2,size3,13272,21:16:58,373,res14,24
13273,big_meat_s,1,size3,13273,21:28:04,178,res11,12
13273,thai_ckn_l,1,size1,13273,21:28:04,178,res11,20.75
13274,classic_dlx_m,1,size2,13274,21:35:15,132,res9,16
13275,ital_supr_m,1,size2,13275,21:36:20,407,res14,16.5
13275,napolitana_m,1,size2,13275,21:36:20,407,res14,16
13276,pepperoni_m,1,size2,13276,21:36:49,308,res9,12.5
